stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,routed_03,0,3,routed,0,2,4194304,34924.08
eessi,0,routed_03,0,3,routed,0,2,8388608,36200.33
eessi,0,routed_03,0,3,routed,0,2,16777216,36873.09
eessi,0,routed_03,0,3,routed,0,2,33554432,37209.84
eessi,0,routed_03,0,3,routed,0,2,67108864,37374.49
eessi,0,routed_03,0,3,routed,0,3,1,2.94
eessi,0,routed_03,0,3,routed,0,3,2,5.87
eessi,0,routed_03,0,3,routed,0,3,4,12.52
eessi,0,routed_03,0,3,routed,0,3,8,25.62
eessi,0,routed_03,0,3,routed,0,3,16,51.39
eessi,0,routed_03,0,3,routed,0,3,32,102.65
eessi,0,routed_03,0,3,routed,0,3,64,204.61
eessi,0,routed_03,0,3,routed,0,3,128,400.62
eessi,0,routed_03,0,3,routed,0,3,256,791.35
eessi,0,routed_03,0,3,routed,0,3,512,42.82
eessi,0,routed_03,0,3,routed,0,3,1024,110.65
eessi,0,routed_03,0,3,routed,0,3,2048,220.74
eessi,0,routed_03,0,3,routed,0,3,4096,434.15
eessi,0,routed_03,0,3,routed,0,3,8192,842.07
eessi,0,routed_03,0,3,routed,0,3,16384,1633.22
eessi,0,routed_03,0,3,routed,0,3,32768,2996.38
eessi,0,routed_03,0,3,routed,0,3,65536,5531.28
eessi,0,routed_03,0,3,routed,0,3,131072,9592.77
eessi,0,routed_03,0,3,routed,0,3,262144,14580.63
eessi,0,routed_03,0,3,routed,0,3,524288,21183.55
eessi,0,routed_03,0,3,routed,0,3,1048576,26463.98
eessi,0,routed_03,0,3,routed,0,3,2097152,32459.79
eessi,0,routed_03,0,3,routed,0,3,4194304,34902.29
eessi,0,routed_03,0,3,routed,0,3,8388608,36184.10
eessi,0,routed_03,0,3,routed,0,3,16777216,36864.30
eessi,0,routed_03,0,3,routed,0,3,33554432,37214.75
eessi,0,routed_03,0,3,routed,0,3,67108864,37379.29
eessi,0,routed_03,0,3,routed,0,4,1,2.94
eessi,0,routed_03,0,3,routed,0,4,2,5.90
eessi,0,routed_03,0,3,routed,0,4,4,12.60
eessi,0,routed_03,0,3,routed,0,4,8,25.88
eessi,0,routed_03,0,3,routed,0,4,16,51.78
eessi,0,routed_03,0,3,routed,0,4,32,103.79
eessi,0,routed_03,0,3,routed,0,4,64,206.17
eessi,0,routed_03,0,3,routed,0,4,128,406.87
eessi,0,routed_03,0,3,routed,0,4,256,794.35
eessi,0,routed_03,0,3,routed,0,4,512,42.76
eessi,0,routed_03,0,3,routed,0,4,1024,113.33
eessi,0,routed_03,0,3,routed,0,4,2048,226.61
eessi,0,routed_03,0,3,routed,0,4,4096,445.12
