stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,562.73
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,1129.41
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,2290.82
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,4354.58
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,8213.58
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,13571.72
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,16814.34
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,20857.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,25278.60
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,30694.41
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,33190.11
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,24401.68
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,15201.46
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,11436.18
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,10995.89
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,10798.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,10615.38
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,10602.77
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,4.33
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,8.91
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,17.08
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,35.52
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,71.09
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,140.71
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,272.10
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,559.91
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,1122.69
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,2184.72
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,4475.73
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,8443.60
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,13284.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,17126.20
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,20466.85
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,25599.18
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,30293.74
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,33186.57
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,24673.97
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,15164.65
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,11445.58
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,10910.55
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,10873.01
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,10548.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,10604.88
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1,4.26
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2,8.38
